x_m,t_s,T_excess_K,alpha_m2_s,source
0.061,64,25.01384495,1e-05,synthetic_analytical
0.062,64,24.71863133,1e-05,synthetic_analytical
0.063,64,24.39902341,1e-05,synthetic_analytical
0.064,64,24.0553366,1e-05,synthetic_analytical
0.065,64,23.68791007,1e-05,synthetic_analytical
0.066,64,23.29710644,1e-05,synthetic_analytical
0.067,64,22.88331138,1e-05,synthetic_analytical
0.068,64,22.44693325,1e-05,synthetic_analytical
0.069,64,21.98840271,1e-05,synthetic_analytical
0.07,64,21.50817226,1e-05,synthetic_analytical
0.071,64,21.00671585,1e-05,synthetic_analytical
0.072,64,20.48452835,1e-05,synthetic_analytical
0.073,64,19.94212509,1e-05,synthetic_analytical
0.074,64,19.38004136,1e-05,synthetic_analytical
0.075,64,18.79883187,1e-05,synthetic_analytical
0.076,64,18.19907021,1e-05,synthetic_analytical
0.077,64,17.58134825,1e-05,synthetic_analytical
0.078,64,16.94627563,1e-05,synthetic_analytical
0.079,64,16.29447908,1e-05,synthetic_analytical
0.08,64,15.62660185,1e-05,synthetic_analytical
0.081,64,14.94330305,1e-05,synthetic_analytical
0.082,64,14.24525701,1e-05,synthetic_analytical
0.083,64,13.53315262,1e-05,synthetic_analytical
0.084,64,12.80769265,1e-05,synthetic_analytical
0.085,64,12.06959303,1e-05,synthetic_analytical
0.086,64,11.31958218,1e-05,synthetic_analytical
0.087,64,10.55840026,1e-05,synthetic_analytical
0.088,64,9.786798484,1e-05,synthetic_analytical
0.089,64,9.005538316,1e-05,synthetic_analytical
0.09,64,8.215390769,1e-05,synthetic_analytical
0.091,64,7.417135624,1e-05,synthetic_analytical
0.092,64,6.611560661,1e-05,synthetic_analytical
0.093,64,5.799460885,1e-05,synthetic_analytical
0.094,64,4.981637742,1e-05,synthetic_analytical
0.095,64,4.158898324,1e-05,synthetic_analytical
0.096,64,3.332054576,1e-05,synthetic_analytical
0.097,64,2.501922492,1e-05,synthetic_analytical
0.098,64,1.669321312,1e-05,synthetic_analytical
0.099,64,0.8350727141,1e-05,synthetic_analytical
0.1,64,3.255792462e-15,1e-05,synthetic_analytical
0,68,0,1e-05,synthetic_analytical
0.001,68,0.8027476345,1e-05,synthetic_analytical
0.002,68,1.604703054,1e-05,synthetic_analytical
0.003,68,2.405074825,1e-05,synthetic_analytical
0.004,68,3.203073078,1e-05,synthetic_analytical
0.005,68,3.997910284,1e-05,synthetic_analytical
0.006,68,4.788802036,1e-05,synthetic_analytical
0.007,68,5.574967818,1e-05,synthetic_analytical
0.008,68,6.35563178,1e-05,synthetic_analytical
0.009,68,7.130023501,1e-05,synthetic_analytical
0.01,68,7.897378749,1e-05,synthetic_analytical
0.011,68,8.656940238,1e-05,synthetic_analytical
0.012,68,9.407958373,1e-05,synthetic_analytical
0.013,68,10.14969199,1e-05,synthetic_analytical
0.014,68,10.88140908,1e-05,synthetic_analytical
0.015,68,11.60238754,1e-05,synthetic_analytical
0.016,68,12.31191584,1e-05,synthetic_analytical
0.017,68,13.00929377,1e-05,synthetic_analytical
0.018,68,13.69383309,1e-05,synthetic_analytical
0.019,68,14.36485826,1e-05,synthetic_analytical
0.02,68,15.02170704,1e-05,synthetic_analytical
0.021,68,15.66373122,1e-05,synthetic_analytical
0.022,68,16.29029718,1e-05,synthetic_analytical
0.023,68,16.90078658,1e-05,synthetic_analytical
0.024,68,17.49459695,1e-05,synthetic_analytical
0.025,68,18.07114226,1e-05,synthetic_analytical
0.026,68,18.62985354,1e-05,synthetic_analytical
0.027,68,19.1701794,1e-05,synthetic_analytical
0.028,68,19.69158661,1e-05,synthetic_analytical
0.029,68,20.1935606,1e-05,synthetic_analytical
0.03,68,20.67560599,1e-05,synthetic_analytical
0.031,68,21.13724705,1e-05,synthetic_analytical
0.032,68,21.57802819,1e-05,synthetic_analytical
0.033,68,21.99751443,1e-05,synthetic_analytical
0.034,68,22.39529178,1e-05,synthetic_analytical
0.035,68,22.77096767,1e-05,synthetic_analytical
0.036,68,23.12417138,1e-05,synthetic_analytical
0.037,68,23.45455431,1e-05,synthetic_analytical
0.038,68,23.76179044,1e-05,synthetic_analytical
0.039,68,24.04557654,1e-05,synthetic_analytical
0.04,68,24.30563256,1e-05,synthetic_analytical
0.041,68,24.54170186,1e-05,synthetic_analytical
0.042,68,24.75355146,1e-05,synthetic_analytical
0.043,68,24.9409723,1e-05,synthetic_analytical
0.044,68,25.10377941,1e-05,synthetic_analytical
0.045,68,25.24181211,1e-05,synthetic_analytical
0.046,68,25.3549342,1e-05,synthetic_analytical
0.047,68,25.44303403,1e-05,synthetic_analytical
0.048,68,25.50602465,1e-05,synthetic_analytical
0.049,68,25.54384391,1e-05,synthetic_analytical
0.05,68,25.55645448,1e-05,synthetic_analytical
0.051,68,25.54384391,1e-05,synthetic_analytical
0.052,68,25.50602465,1e-05,synthetic_analytical
0.053,68,25.44303403,1e-05,synthetic_analytical
0.054,68,25.3549342,1e-05,synthetic_analytical
0.055,68,25.24181211,1e-05,synthetic_analytical
0.056,68,25.10377941,1e-05,synthetic_analytical
0.057,68,24.9409723,1e-05,synthetic_analytical
0.058,68,24.75355146,1e-05,synthetic_analytical
0.059,68,24.54170186,1e-05,synthetic_analytical
0.06,68,24.30563256,1e-05,synthetic_analytical
0.061,68,24.04557654,1e-05,synthetic_analytical
0.062,68,23.76179044,1e-05,synthetic_analytical
0.063,68,23.45455431,1e-05,synthetic_analytical
0.064,68,23.12417138,1e-05,synthetic_analytical
0.065,68,22.77096767,1e-05,synthetic_analytical
0.066,68,22.39529178,1e-05,synthetic_analytical
0.067,68,21.99751443,1e-05,synthetic_analytical
0.068,68,21.57802819,1e-05,synthetic_analytical
0.069,68,21.13724705,1e-05,synthetic_analytical
0.07,68,20.67560599,1e-05,synthetic_analytical
0.071,68,20.1935606,1e-05,synthetic_analytical
0.072,68,19.69158661,1e-05,synthetic_analytical
0.073,68,19.1701794,1e-05,synthetic_analytical
0.074,68,18.62985354,1e-05,synthetic_analytical
0.075,68,18.07114226,1e-05,synthetic_analytical
0.076,68,17.49459695,1e-05,synthetic_analytical
0.077,68,16.90078658,1e-05,synthetic_analytical
0.078,68,16.29029718,1e-05,synthetic_analytical
0.079,68,15.66373122,1e-05,synthetic_analytical
0.08,68,15.02170704,1e-05,synthetic_analytical
0.081,68,14.36485826,1e-05,synthetic_analytical
0.082,68,13.69383309,1e-05,synthetic_analytical
0.083,68,13.00929377,1e-05,synthetic_analytical
0.084,68,12.31191584,1e-05,synthetic_analytical
0.085,68,11.60238754,1e-05,synthetic_analytical
0.086,68,10.88140908,1e-05,synthetic_analytical
0.087,68,10.14969199,1e-05,synthetic_analytical
0.088,68,9.407958373,1e-05,synthetic_analytical
0.089,68,8.656940238,1e-05,synthetic_analytical
0.09,68,7.897378749,1e-05,synthetic_analytical
0.091,68,7.130023501,1e-05,synthetic_analytical
0.092,68,6.35563178,1e-05,synthetic_analytical
0.093,68,5.574967818,1e-05,synthetic_analytical
0.094,68,4.788802036,1e-05,synthetic_analytical
0.095,68,3.997910284,1e-05,synthetic_analytical
0.096,68,3.203073078,1e-05,synthetic_analytical
0.097,68,2.405074825,1e-05,synthetic_analytical
0.098,68,1.604703054,1e-05,synthetic_analytical
0.099,68,0.8027476345,1e-05,synthetic_analytical
0.1,68,3.129763017e-15,1e-05,synthetic_analytical
0,72,0,1e-05,synthetic_analytical
0.001,72,0.771673836,1e-05,synthetic_analytical
0.002,72,1.542586123,1e-05,synthetic_analytical
0.003,72,2.311976064,1e-05,synthetic_analytical
0.004,72,3.079084364,1e-05,synthetic_analytical
0.005,72,3.843153979,1e-05,synthetic_analytical
0.006,72,4.603430865,1e-05,synthetic_analytical
0.007,72,5.35916472,1e-05,synthetic_analytical
0.008,72,6.109609728,1e-05,synthetic_analytical
0.009,72,6.854025287,1e-05,synthetic_analytical
0.01,72,7.591676752,1e-05,synthetic_analytical
0.011,72,8.321836148,1e-05,synthetic_analytical
0.012,72,9.043782896,1e-05,synthetic_analytical
0.013,72,9.756804523,1e-05,synthetic_analytical
0.014,72,10.46019736,1e-05,synthetic_analytical
0.015,72,11.15326725,1e-05,synthetic_analytical
0.016,72,11.83533021,1e-05,synthetic_analytical
0.017,72,12.50571312,1e-05,synthetic_analytical
0.018,72,13.16375441,1e-05,synthetic_analytical
0.019,72,13.80880466,1e-05,synthetic_analytical
0.02,72,14.44022729,1e-05,synthetic_analytical
0.021,72,15.05739916,1e-05,synthetic_analytical
0.022,72,15.65971119,1e-05,synthetic_analytical
0.023,72,16.24656898,1e-05,synthetic_analytical
0.024,72,16.81739336,1e-05,synthetic_analytical
0.025,72,17.37162101,1e-05,synthetic_analytical
0.026,72,17.90870497,1e-05,synthetic_analytical
0.027,72,18.42811519,1e-05,synthetic_analytical
0.028,72,18.92933909,1e-05,synthetic_analytical
0.029,72,19.41188202,1e-05,synthetic_analytical
0.03,72,19.87526777,1e-05,synthetic_analytical
0.031,72,20.31903902,1e-05,synthetic_analytical
0.032,72,20.74275784,1e-05,synthetic_analytical
0.033,72,21.14600606,1e-05,synthetic_analytical
0.034,72,21.52838572,1e-05,synthetic_analytical
0.035,72,21.88951947,1e-05,synthetic_analytical
0.036,72,22.22905091,1e-05,synthetic_analytical
0.037,72,22.54664495,1e-05,synthetic_analytical
0.038,72,22.84198818,1e-05,synthetic_analytical
0.039,72,23.11478912,1e-05,synthetic_analytical
0.04,72,23.36477856,1e-05,synthetic_analytical
0.041,72,23.59170978,1e-05,synthetic_analytical
0.042,72,23.79535883,1e-05,synthetic_analytical
0.043,72,23.97552474,1e-05,synthetic_analytical
0.044,72,24.1320297,1e-05,synthetic_analytical
0.045,72,24.26471925,1e-05,synthetic_analytical
0.046,72,24.37346246,1e-05,synthetic_analytical
0.047,72,24.45815201,1e-05,synthetic_analytical
0.048,72,24.51870431,1e-05,synthetic_analytical
0.049,72,24.55505961,1e-05,synthetic_analytical
0.05,72,24.56718203,1e-05,synthetic_analytical
0.051,72,24.55505961,1e-05,synthetic_analytical
0.052,72,24.51870431,1e-05,synthetic_analytical
0.053,72,24.45815201,1e-05,synthetic_analytical
0.054,72,24.37346246,1e-05,synthetic_analytical
0.055,72,24.26471925,1e-05,synthetic_analytical
0.056,72,24.1320297,1e-05,synthetic_analytical
0.057,72,23.97552474,1e-05,synthetic_analytical
0.058,72,23.79535883,1e-05,synthetic_analytical
0.059,72,23.59170978,1e-05,synthetic_analytical
0.06,72,23.36477856,1e-05,synthetic_analytical
0.061,72,23.11478912,1e-05,synthetic_analytical
0.062,72,22.84198818,1e-05,synthetic_analytical
0.063,72,22.54664495,1e-05,synthetic_analytical
0.064,72,22.22905091,1e-05,synthetic_analytical
0.065,72,21.88951947,1e-05,synthetic_analytical
0.066,72,21.52838572,1e-05,synthetic_analytical
0.067,72,21.14600606,1e-05,synthetic_analytical
0.068,72,20.74275784,1e-05,synthetic_analytical
0.069,72,20.31903902,1e-05,synthetic_analytical
0.07,72,19.87526777,1e-05,synthetic_analytical
0.071,72,19.41188202,1e-05,synthetic_analytical
0.072,72,18.92933909,1e-05,synthetic_analytical
0.073,72,18.42811519,1e-05,synthetic_analytical
0.074,72,17.90870497,1e-05,synthetic_analytical
0.075,72,17.37162101,1e-05,synthetic_analytical
0.076,72,16.81739336,1e-05,synthetic_analytical
0.077,72,16.24656898,1e-05,synthetic_analytical
0.078,72,15.65971119,1e-05,synthetic_analytical
0.079,72,15.05739916,1e-05,synthetic_analytical
0.08,72,14.44022729,1e-05,synthetic_analytical
0.081,72,13.80880466,1e-05,synthetic_analytical
0.082,72,13.16375441,1e-05,synthetic_analytical
0.083,72,12.50571312,1e-05,synthetic_analytical
0.084,72,11.83533021,1e-05,synthetic_analytical
0.085,72,11.15326725,1e-05,synthetic_analytical
0.086,72,10.46019736,1e-05,synthetic_analytical
0.087,72,9.756804523,1e-05,synthetic_analytical
0.088,72,9.043782896,1e-05,synthetic_analytical
0.089,72,8.321836148,1e-05,synthetic_analytical
0.09,72,7.591676752,1e-05,synthetic_analytical
0.091,72,6.854025287,1e-05,synthetic_analytical
0.092,72,6.109609728,1e-05,synthetic_analytical
0.093,72,5.35916472,1e-05,synthetic_analytical
0.094,72,4.603430865,1e-05,synthetic_analytical
0.095,72,3.843153979,1e-05,synthetic_analytical
0.096,72,3.079084364,1e-05,synthetic_analytical
0.097,72,2.311976064,1e-05,synthetic_analytical
0.098,72,1.542586123,1e-05,synthetic_analytical
0.099,72,0.771673836,1e-05,synthetic_analytical
0.1,72,3.008612084e-15,1e-05,synthetic_analytical
0,76,0,1e-05,synthetic_analytical
0.001,76,0.7418028826,1e-05,synthetic_analytical
0.002,76,1.482873695,1e-05,synthetic_analytical
0.003,76,2.222481091,1e-05,synthetic_analytical
0.004,76,2.959895166,1e-05,synthetic_analytical
0.005,76,3.694388181,1e-05,synthetic_analytical
0.006,76,4.425235282,1e-05,synthetic_analytical
0.007,76,5.151715209,1e-05,synthetic_analytical
0.008,76,5.873111016,1e-05,synthetic_analytical
0.009,76,6.588710771,1e-05,synthetic_analytical
0.01,76,7.297808264,1e-05,synthetic_analytical
0.011,76,7.999703702,1e-05,synthetic_analytical
0.012,76,8.693704398,1e-05,synthetic_analytical
0.013,76,9.379125457,1e-05,synthetic_analytical
0.014,76,10.05529045,1e-05,synthetic_analytical
0.015,76,10.72153209,1e-05,synthetic_analytical
0.016,76,11.37719287,1e-05,synthetic_analytical
0.017,76,12.02162573,1e-05,synthetic_analytical
0.018,76,12.6541947,1e-05,synthetic_analytical
0.019,76,13.27427551,1e-05,synthetic_analytical
0.02,76,13.88125621,1e-05,synthetic_analytical
0.021,76,14.47453779,1e-05,synthetic_analytical
0.022,76,15.05353474,1e-05,synthetic_analytical
0.023,76,15.61767567,1e-05,synthetic_analytical
0.024,76,16.16640385,1e-05,synthetic_analytical
0.025,76,16.69917773,1e-05,synthetic_analytical
0.026,76,17.21547155,1e-05,synthetic_analytical
0.027,76,17.71477577,1e-05,synthetic_analytical
0.028,76,18.19659764,1e-05,synthetic_analytical
0.029,76,18.66046167,1e-05,synthetic_analytical
0.03,76,19.10591008,1e-05,synthetic_analytical
0.031,76,19.53250326,1e-05,synthetic_analytical
0.032,76,19.93982022,1e-05,synthetic_analytical
0.033,76,20.32745898,1e-05,synthetic_analytical
0.034,76,20.695037,1e-05,synthetic_analytical
0.035,76,21.04219151,1e-05,synthetic_analytical
0.036,76,21.36857992,1e-05,synthetic_analytical
0.037,76,21.67388012,1e-05,synthetic_analytical
0.038,76,21.95779082,1e-05,synthetic_analytical
0.039,76,22.22003183,1e-05,synthetic_analytical
0.04,76,22.46034435,1e-05,synthetic_analytical
0.041,76,22.67849123,1e-05,synthetic_analytical
0.042,76,22.87425717,1e-05,synthetic_analytical
0.043,76,23.04744898,1e-05,synthetic_analytical
0.044,76,23.19789574,1e-05,synthetic_analytical
0.045,76,23.32544897,1e-05,synthetic_analytical
0.046,76,23.42998281,1e-05,synthetic_analytical
0.047,76,23.51139408,1e-05,synthetic_analytical
0.048,76,23.56960245,1e-05,synthetic_analytical
0.049,76,23.60455046,1e-05,synthetic_analytical
0.05,76,23.61620363,1e-05,synthetic_analytical
0.051,76,23.60455046,1e-05,synthetic_analytical
0.052,76,23.56960245,1e-05,synthetic_analytical
0.053,76,23.51139408,1e-05,synthetic_analytical
0.054,76,23.42998281,1e-05,synthetic_analytical
0.055,76,23.32544897,1e-05,synthetic_analytical
0.056,76,23.19789574,1e-05,synthetic_analytical
0.057,76,23.04744898,1e-05,synthetic_analytical
0.058,76,22.87425717,1e-05,synthetic_analytical
0.059,76,22.67849123,1e-05,synthetic_analytical
0.06,76,22.46034435,1e-05,synthetic_analytical
0.061,76,22.22003183,1e-05,synthetic_analytical
0.062,76,21.95779082,1e-05,synthetic_analytical
0.063,76,21.67388012,1e-05,synthetic_analytical
0.064,76,21.36857992,1e-05,synthetic_analytical
0.065,76,21.04219151,1e-05,synthetic_analytical
0.066,76,20.695037,1e-05,synthetic_analytical
0.067,76,20.32745898,1e-05,synthetic_analytical
0.068,76,19.93982022,1e-05,synthetic_analytical
0.069,76,19.53250326,1e-05,synthetic_analytical
0.07,76,19.10591008,1e-05,synthetic_analytical
0.071,76,18.66046167,1e-05,synthetic_analytical
0.072,76,18.19659764,1e-05,synthetic_analytical
0.073,76,17.71477577,1e-05,synthetic_analytical
0.074,76,17.21547155,1e-05,synthetic_analytical
0.075,76,16.69917773,1e-05,synthetic_analytical
0.076,76,16.16640385,1e-05,synthetic_analytical
0.077,76,15.61767567,1e-05,synthetic_analytical
0.078,76,15.05353474,1e-05,synthetic_analytical
0.079,76,14.47453779,1e-05,synthetic_analytical
0.08,76,13.88125621,1e-05,synthetic_analytical
0.081,76,13.27427551,1e-05,synthetic_analytical
0.082,76,12.6541947,1e-05,synthetic_analytical
0.083,76,12.02162573,1e-05,synthetic_analytical
0.084,76,11.37719287,1e-05,synthetic_analytical
0.085,76,10.72153209,1e-05,synthetic_analytical
0.086,76,10.05529045,1e-05,synthetic_analytical
0.087,76,9.379125457,1e-05,synthetic_analytical
0.088,76,8.693704398,1e-05,synthetic_analytical
0.089,76,7.999703702,1e-05,synthetic_analytical
0.09,76,7.297808264,1e-05,synthetic_analytical
0.091,76,6.588710771,1e-05,synthetic_analytical
0.092,76,5.873111016,1e-05,synthetic_analytical
0.093,76,5.151715209,1e-05,synthetic_analytical
0.094,76,4.425235282,1e-05,synthetic_analytical
0.095,76,3.694388181,1e-05,synthetic_analytical
0.096,76,2.959895166,1e-05,synthetic_analytical
0.097,76,2.222481091,1e-05,synthetic_analytical
0.098,76,1.482873695,1e-05,synthetic_analytical
0.099,76,0.7418028826,1e-05,synthetic_analytical
0.1,76,2.892150818e-15,1e-05,synthetic_analytical
0,80,0,1e-05,synthetic_analytical
0.001,80,0.7130882128,1e-05,synthetic_analytical
0.002,80,1.425472694,1e-05,synthetic_analytical
0.003,80,2.136450405,1e-05,synthetic_analytical
0.004,80,2.845319698,1e-05,synthetic_analytical
0.005,80,3.551381003,1e-05,synthetic_analytical
0.006,80,4.253937525,1e-05,synthetic_analytical
0.007,80,4.952295924,1e-05,synthetic_analytical
0.008,80,5.645767004,1e-05,synthetic_analytical
0.009,80,6.333666394,1e-05,synthetic_analytical
0.01,80,7.01531522,1e-05,synthetic_analytical
0.011,80,7.690040777,1e-05,synthetic_analytical
0.012,80,8.357177192,1e-05,synthetic_analytical
0.013,80,9.016066082,1e-05,synthetic_analytical
0.014,80,9.666057204,1e-05,synthetic_analytical
0.015,80,10.30650909,1e-05,synthetic_analytical
0.016,80,10.9367897,1e-05,synthetic_analytical
0.017,80,11.55627702,1e-05,synthetic_analytical
0.018,80,12.16435969,1e-05,synthetic_analytical
0.019,80,12.76043761,1e-05,synthetic_analytical
0.02,80,13.34392251,1e-05,synthetic_analytical
0.021,80,13.91423857,1e-05,synthetic_analytical
0.022,80,14.47082296,1e-05,synthetic_analytical
0.023,80,15.01312639,1e-05,synthetic_analytical
0.024,80,15.54061368,1e-05,synthetic_analytical
0.025,80,16.05276426,1e-05,synthetic_analytical
0.026,80,16.54907271,1e-05,synthetic_analytical
0.027,80,17.02904921,1e-05,synthetic_analytical
0.028,80,17.4922201,1e-05,synthetic_analytical
0.029,80,17.93812828,1e-05,synthetic_analytical
0.03,80,18.36633369,1e-05,synthetic_analytical
0.031,80,18.77641375,1e-05,synthetic_analytical
0.032,80,19.16796375,1e-05,synthetic_analytical
0.033,80,19.54059729,1e-05,synthetic_analytical
0.034,80,19.89394662,1e-05,synthetic_analytical
0.035,80,20.22766302,1e-05,synthetic_analytical
0.036,80,20.54141717,1e-05,synthetic_analytical
0.037,80,20.83489941,1e-05,synthetic_analytical
0.038,80,21.10782013,1e-05,synthetic_analytical
0.039,80,21.35990997,1e-05,synthetic_analytical
0.04,80,21.59092016,1e-05,synthetic_analytical
0.041,80,21.80062272,1e-05,synthetic_analytical
0.042,80,21.9888107,1e-05,synthetic_analytical
0.043,80,22.15529838,1e-05,synthetic_analytical
0.044,80,22.29992145,1e-05,synthetic_analytical
0.045,80,22.42253719,1e-05,synthetic_analytical
0.046,80,22.52302459,1e-05,synthetic_analytical
0.047,80,22.60128449,1e-05,synthetic_analytical
0.048,80,22.65723965,1e-05,synthetic_analytical
0.049,80,22.69083485,1e-05,synthetic_analytical
0.05,80,22.70203694,1e-05,synthetic_analytical
0.051,80,22.69083485,1e-05,synthetic_analytical
0.052,80,22.65723965,1e-05,synthetic_analytical
0.053,80,22.60128449,1e-05,synthetic_analytical
0.054,80,22.52302459,1e-05,synthetic_analytical
0.055,80,22.42253719,1e-05,synthetic_analytical
0.056,80,22.29992145,1e-05,synthetic_analytical
0.057,80,22.15529838,1e-05,synthetic_analytical
0.058,80,21.9888107,1e-05,synthetic_analytical
0.059,80,21.80062272,1e-05,synthetic_analytical
0.06,80,21.59092016,1e-05,synthetic_analytical
0.061,80,21.35990997,1e-05,synthetic_analytical
